"Date","Price","Open","High","Low","Vol.","Change %"
"16-10-2019","28,538.80","28,689.45","28,759.35","28,305.40","400.38M","-0.06%"
"15-10-2019","28,555.10","28,257.85","28,694.85","28,186.25","350.93M","1.32%"
"14-10-2019","28,181.95","28,238.50","28,553.40","28,043.25","387.66M","0.50%"
"11-10-2019","28,042.50","28,245.55","28,604.05","27,736.80","558.92M","0.10%"
"10-10-2019","28,013.45","28,542.95","28,552.75","27,914.15","381.15M","-2.68%"
"09-10-2019","28,785.85","27,901.65","28,857.70","27,702.05","574.83M","3.67%"
"07-10-2019","27,767.55","27,909.90","28,185.15","27,568.35","554.31M","0.13%"
"04-10-2019","27,731.85","28,681.90","28,730.30","27,653.70","732.72M","-2.40%"
"03-10-2019","28,414.10","28,606.70","28,769.10","28,240.80","825.76M","-1.08%"
"01-10-2019","28,725.50","29,226.15","29,526.40","28,077.35","1.19B","-1.30%"
"30-09-2019","29,103.15","29,674.80","29,754.40","28,943.45","580.25M","-2.59%"
"27-09-2019","29,876.65","29,974.95","30,112.65","29,711.35","464.10M","-0.42%"
"26-09-2019","30,002.60","29,640.55","30,718.35","29,627.00","540.44M","1.41%"
"25-09-2019","29,586.05","30,029.05","30,067.60","29,470.10","352.81M","-1.98%"
"24-09-2019","30,183.10","30,432.00","30,668.10","29,889.55","348.81M","-1.25%"
"23-09-2019","30,566.20","30,039.40","30,801.30","29,776.30","552.17M","5.47%"
"20-09-2019","28,981.55","26,878.65","29,418.95","26,727.55","844.58M","8.31%"
"19-09-2019","26,757.65","27,175.45","27,175.45","26,643.00","450.44M","-1.53%"
"18-09-2019","27,172.65","27,304.70","27,414.45","27,088.80","307.78M","0.15%"
"17-09-2019","27,131.75","27,765.10","27,851.40","27,047.95","277.76M","-2.60%"
"16-09-2019","27,855.00","27,868.00","28,066.70","27,798.85","234.06M","-0.87%"
"13-09-2019","28,098.75","27,772.00","28,126.85","27,573.45","438.50M","1.01%"
"12-09-2019","27,818.50","27,870.80","28,062.30","27,764.70","377.82M","0.15%"
"11-09-2019","27,776.20","27,639.05","27,829.65","27,551.65","467.42M","0.99%"
"09-09-2019","27,504.65","27,240.35","27,565.55","26,993.90","286.11M","0.94%"
"06-09-2019","27,247.90","26,986.50","27,311.05","26,950.55","251.99M","1.22%"
"05-09-2019","26,919.70","27,086.95","27,243.95","26,815.40","327.08M","-0.75%"
"04-09-2019","27,123.85","26,785.95","27,278.70","26,641.35","309.52M","1.12%"
"03-09-2019","26,824.15","27,239.20","27,247.05","26,742.60","392.43M","-2.20%"
"30-08-2019","27,427.85","27,407.90","27,586.50","27,121.95","427.08M","0.45%"
"29-08-2019","27,305.20","27,694.95","27,719.05","27,239.95","377.44M","-1.80%"
"28-08-2019","27,804.30","28,080.25","28,095.55","27,634.65","384.11M","-1.14%"
"27-08-2019","28,126.15","28,106.30","28,277.70","27,960.80","386.84M","0.63%"
"26-08-2019","27,951.35","27,663.95","27,995.25","26,859.35","519.22M","3.68%"
"23-08-2019","26,958.65","26,835.35","27,207.30","26,560.60","485.54M","-0.28%"
"22-08-2019","27,034.20","27,690.05","27,690.05","26,975.55","465.07M","-2.47%"
"21-08-2019","27,719.05","28,021.00","28,098.90","27,666.20","358.84M","-0.94%"
"20-08-2019","27,982.45","28,163.55","28,215.40","27,839.65","288.24M","-0.72%"
"19-08-2019","28,186.10","28,331.25","28,468.90","28,146.50","241.81M","-0.11%"
"16-08-2019","28,217.00","27,920.30","28,251.05","27,720.95","274.02M","0.71%"
"14-08-2019","28,019.20","27,885.50","28,107.05","27,726.65","290.41M","1.05%"
"13-08-2019","27,729.10","28,356.80","28,358.85","27,683.50","335.81M","-2.47%"
"09-08-2019","28,431.90","28,293.65","28,602.75","28,251.75","336.83M","1.14%"
"08-08-2019","28,110.45","27,840.10","28,227.55","27,531.05","303.60M","1.47%"
"07-08-2019","27,702.05","28,053.85","28,175.55","27,641.85","353.40M","-1.14%"
"06-08-2019","28,022.10","27,518.50","28,148.40","27,503.90","291.00M","1.35%"
"05-08-2019","27,648.05","27,841.20","27,866.55","27,389.50","334.37M","-1.97%"
"02-08-2019","28,204.95","28,224.25","28,544.55","27,936.35","319.93M","-0.57%"
"01-08-2019","28,367.25","28,660.50","28,819.70","28,047.35","282.24M","-1.76%"
"31-07-2019","28,876.00","28,575.45","28,979.75","28,529.75","346.51M","0.29%"
"30-07-2019","28,791.60","29,434.85","29,530.30","28,737.80","301.28M","-1.72%"
"29-07-2019","29,295.90","29,583.45","29,592.95","29,104.85","303.51M","-0.10%"
"26-07-2019","29,325.30","29,062.50","29,379.10","28,994.50","383.57M","0.97%"
"25-07-2019","29,043.05","28,981.05","29,240.80","28,931.05","296.56M","0.31%"
"24-07-2019","28,952.25","29,085.45","29,252.40","28,871.00","244.08M","-0.60%"
"23-07-2019","29,128.10","29,342.45","29,365.80","29,078.15","333.50M","-0.54%"
"22-07-2019","29,284.95","29,617.05","29,635.15","29,194.10","350.33M","-1.63%"
"19-07-2019","29,770.35","30,515.10","30,543.75","29,705.75","287.39M","-2.17%"
"18-07-2019","30,430.60","30,705.80","30,769.35","30,378.60","352.03M","-0.99%"
"17-07-2019","30,735.50","30,622.25","30,799.70","30,568.30","367.51M","0.54%"
"16-07-2019","30,570.80","30,532.65","30,635.00","30,429.90","369.34M","0.41%"
"15-07-2019","30,445.95","30,688.85","30,695.70","30,334.20","223.02M","-0.51%"
"12-07-2019","30,601.45","30,789.75","30,870.95","30,548.30","156.24M","-0.37%"
"11-07-2019","30,716.55","30,707.00","30,788.05","30,565.35","173.56M","0.64%"
"10-07-2019","30,522.10","30,618.05","30,728.35","30,428.60","184.33M","-0.15%"
"09-07-2019","30,569.15","30,533.40","30,702.10","30,346.70","259.25M","-0.11%"
"08-07-2019","30,603.85","31,346.85","31,370.40","30,536.75","390.50M","-2.77%"
"05-07-2019","31,475.80","31,523.05","31,660.75","31,323.25","384.29M","0.01%"
