"Date","Price","Open","High","Low","Vol.","Change %"
"09-05-2023","75.23","75.55","75.55","74.80","731.03K","-0.03%"
"08-05-2023","75.25","75.39","75.47","75.19","1.05M","-0.90%"
"05-05-2023","75.93","75.86","76.27","75.85","994.84K","1.04%"
"04-05-2023","75.15","75.05","75.41","74.83","1.33M","0.99%"
"03-05-2023","74.41","74.11","74.51","74.10","1.04M","1.95%"
"02-05-2023","72.99","73.08","73.48","72.86","862.10K","-0.12%"
"28-04-2023","73.08","73.28","73.31","72.86","1.07M","-0.50%"
"27-04-2023","73.45","73.10","74.13","73.10","848.00K","-0.08%"
"26-04-2023","73.51","73.69","73.73","73.29","1.42M","-0.30%"
"25-04-2023","73.73","74.04","74.07","73.63","1.11M","0.08%"
"24-04-2023","73.67","73.57","73.78","73.14","1.33M","-0.37%"
"21-04-2023","73.94","74.58","74.58","73.74","1.07M","-0.84%"
"20-04-2023","74.57","73.81","74.78","73.80","2.25M","2.15%"
"19-04-2023","73.00","73.92","74.38","72.90","1.41M","-0.92%"
"18-04-2023","73.68","73.98","73.98","73.14","1.05M","-1.26%"
"17-04-2023","74.62","74.86","74.91","74.03","1.43M","-0.32%"
"13-04-2023","74.86","74.47","75.00","74.42","1.94M","1.37%"
"12-04-2023","73.85","74.20","74.51","73.64","7.65M","0.38%"
"11-04-2023","73.57","73.20","73.76","73.12","1.88M","0.45%"
"10-04-2023","73.24","72.98","73.38","72.75","1.37M","0.03%"
"06-04-2023","73.22","72.90","73.35","72.55","2.02M","0.37%"
"05-04-2023","72.95","72.60","73.50","72.60","4.59M","3.64%"
"03-04-2023","70.39","69.01","70.52","68.55","3.09M","-0.40%"
"31-03-2023","70.67","70.11","70.78","70.11","2.65M","2.12%"
"29-03-2023","69.20","68.70","69.28","68.70","914.49K","1.30%"
"28-03-2023","68.31","68.58","68.72","68.14","1.92M","-0.16%"
"27-03-2023","68.42","68.89","69.05","68.32","2.23M","-0.81%"
"24-03-2023","68.98","68.56","69.15","68.53","1.70M","1.05%"
"23-03-2023","68.26","68.02","68.57","68.02","3.43M","1.23%"
"22-03-2023","67.43","67.27","67.58","67.02","740.20K","0.10%"
"21-03-2023","67.36","67.60","67.97","67.15","1.38M","-0.34%"
"20-03-2023","67.59","66.82","68.06","66.81","4.59M","2.58%"
"17-03-2023","65.89","66.11","66.29","65.75","1.25M","-0.53%"
"16-03-2023","66.24","65.52","66.38","65.51","2.63M","1.28%"
"15-03-2023","65.40","65.31","65.65","65.10","1.14M","0.75%"
"14-03-2023","64.91","64.66","65.85","64.66","3.28M","2.87%"
"13-03-2023","63.10","61.98","63.37","61.98","2.04M","3.00%"
"10-03-2023","61.26","60.98","61.32","60.79","3.71M","0.53%"
"09-03-2023","60.94","61.49","61.49","60.88","2.92M","-0.59%"
"08-03-2023","61.30","62.50","62.50","60.95","3.58M","-3.80%"
"06-03-2023","63.72","63.90","63.99","63.58","466.23K","0.28%"
"03-03-2023","63.54","63.78","63.78","63.32","741.51K","0.52%"
"02-03-2023","63.21","63.59","63.62","63.15","545.49K","-0.86%"
"01-03-2023","63.76","63.42","64.09","63.42","564.09K","2.05%"
"28-02-2023","62.48","62.91","62.91","62.22","941.96K","-0.68%"
"27-02-2023","62.91","63.96","63.96","62.29","1.08M","-1.55%"
"24-02-2023","63.90","64.71","64.71","63.69","977.37K","-0.98%"
"23-02-2023","64.53","64.89","65.13","64.42","1.03M","-1.06%"
"22-02-2023","65.22","65.43","65.48","65.14","2.80M","0.15%"
"21-02-2023","65.12","67.30","67.30","64.96","540.93K","-0.32%"
"20-02-2023","65.33","64.50","65.44","64.50","720.40K","1.90%"
"17-02-2023","64.11","65.04","65.04","63.97","1.32M","-1.34%"
"16-02-2023","64.98","66.30","66.30","64.82","1.08M","0.28%"
"15-02-2023","64.80","65.47","65.47","64.72","852.01K","-1.16%"
"14-02-2023","65.56","65.79","65.95","65.46","550.19K","-0.09%"
"13-02-2023","65.62","66.00","66.00","65.51","665.09K","-0.64%"
"10-02-2023","66.04","66.19","66.47","65.59","1.22M","-1.05%"
"09-02-2023","66.74","66.84","67.02","66.64","441.18K","-0.15%"
"08-02-2023","66.84","66.79","67.08","66.61","635.05K","0.04%"
"07-02-2023","66.81","66.70","66.95","66.62","1.03M","-0.16%"
"06-02-2023","66.92","67.50","67.50","66.81","1.78M","-2.85%"
"03-02-2023","68.88","69.48","69.48","68.61","1.29M","-2.44%"
"02-02-2023","70.60","69.52","70.76","69.51","1.56M","2.75%"
"01-02-2023","68.71","67.75","69.10","67.50","2.53M","2.58%"
"31-01-2023","66.98","67.57","67.57","66.92","787.23K","-0.70%"
"30-01-2023","67.45","67.46","67.68","67.36","514.93K","-0.03%"
"27-01-2023","67.47","67.86","67.86","67.32","755.83K","0.33%"
"25-01-2023","67.25","67.30","67.39","67.10","620.85K","-0.09%"
"24-01-2023","67.31","67.70","67.70","67.02","808.17K","-0.31%"
"23-01-2023","67.52","67.87","67.98","67.34","1.48M","-0.10%"
"20-01-2023","67.59","67.41","67.89","67.10","892.88K","1.27%"
"19-01-2023","66.74","68.07","68.07","66.53","1.99M","-2.14%"
"18-01-2023","68.20","68.01","68.38","67.85","795.38K","0.22%"
"17-01-2023","68.05","68.45","68.51","67.98","1.28M","-0.31%"
"16-01-2023","68.26","68.01","68.35","68.01","1.29M","1.61%"
"13-01-2023","67.18","67.21","67.50","66.82","2.14M","0.04%"
"12-01-2023","67.15","67.50","67.50","66.89","1.11M","-0.58%"
"11-01-2023","67.54","67.08","67.69","67.02","674.65K","0.69%"
"10-01-2023","67.08","68.00","68.01","66.70","794.15K","-1.28%"
"09-01-2023","67.95","67.51","68.50","67.51","877.04K","1.60%"
"06-01-2023","66.88","67.00","67.19","66.80","1.22M","-0.06%"
"05-01-2023","66.92","67.89","67.89","66.40","2.21M","-2.63%"
"04-01-2023","68.73","68.29","68.80","68.08","1.08M","0.09%"
"03-01-2023","68.67","67.98","68.90","67.98","1.56M","1.48%"
"02-01-2023","67.67","67.78","67.78","67.33","589.56K","0.65%"
"30-12-2022","67.23","67.68","67.75","67.20","1.28M","0.40%"
"29-12-2022","66.96","66.89","67.13","66.69","791.71K","0.00%"
"28-12-2022","66.96","67.79","67.79","66.81","1.04M","-1.49%"
"27-12-2022","67.97","67.24","68.00","66.95","1.21M","1.87%"
"26-12-2022","66.72","66.85","67.00","66.67","483.56K","-0.06%"
"23-12-2022","66.76","66.69","66.87","66.44","1.18M","-0.24%"
"22-12-2022","66.92","67.51","67.60","66.75","3.04M","-0.70%"
"21-12-2022","67.39","67.45","67.85","67.33","1.66M","0.57%"
"20-12-2022","67.01","65.90","67.19","65.49","1.73M","1.35%"
"19-12-2022","66.12","65.61","66.20","65.61","1.14M","1.86%"
"16-12-2022","64.91","65.68","65.75","64.77","1.46M","-1.01%"
"15-12-2022","65.57","66.49","66.49","65.50","1.50M","-1.66%"
"14-12-2022","66.68","66.51","67.03","66.51","1.29M","0.89%"
"13-12-2022","66.09","66.24","66.24","66.00","1.09M","-0.03%"
"12-12-2022","66.11","65.00","66.25","65.00","1.92M","1.27%"
"09-12-2022","65.28","65.71","65.80","65.10","1.80M","1.12%"
"08-12-2022","64.56","64.98","64.98","64.16","931.36K","1.14%"
"07-12-2022","63.83","64.00","64.14","63.80","1.60M","-0.45%"
"06-12-2022","64.12","64.39","64.39","63.79","2.35M","-1.52%"
"05-12-2022","65.11","64.00","65.31","64.00","2.63M","2.12%"
"02-12-2022","63.76","62.89","63.95","62.89","2.93M","1.97%"
"01-12-2022","62.53","62.00","62.98","62.00","2.81M","1.97%"
"30-11-2022","61.32","61.38","61.44","61.08","656.78K","0.18%"
"29-11-2022","61.21","61.42","61.42","61.01","1.38M","-0.37%"
"28-11-2022","61.44","60.10","61.58","60.10","1.37M","0.57%"
"25-11-2022","61.09","61.79","61.79","61.00","1.33M","-0.60%"
"24-11-2022","61.46","61.00","61.61","61.00","1.19M","1.14%"
"23-11-2022","60.77","60.79","61.05","60.45","1.75M","-0.07%"
"22-11-2022","60.81","60.40","60.92","60.40","1.20M","1.47%"
"21-11-2022","59.93","61.82","61.82","59.85","1.53M","-1.46%"
"18-11-2022","60.82","60.84","60.90","60.49","823.26K","0.40%"
"17-11-2022","60.58","60.83","60.97","60.53","1.21M","-1.59%"
"16-11-2022","61.56","61.50","61.70","61.00","1.44M","-0.36%"
"15-11-2022","61.78","61.50","62.05","61.50","1.50M","1.03%"
"14-11-2022","61.15","61.45","61.58","60.90","1.37M","-0.70%"
"11-11-2022","61.58","62.21","62.21","60.91","2.85M","1.68%"
"10-11-2022","60.56","60.73","60.73","60.00","1.31M","-0.28%"
