"Date","Price","Open","High","Low","Vol.","Change %"
"06-12-2022","30,443.00","30,656.20","30,690.40","30,323.95","16.96M","-1.45%"
"05-12-2022","30,891.50","31,052.00","31,104.10","30,750.55","17.14M","-0.52%"
"02-12-2022","31,052.10","31,097.55","31,135.20","30,869.70","22.89M","-0.22%"
"01-12-2022","31,120.50","30,749.45","31,227.60","30,723.25","30.82M","2.40%"
"30-11-2022","30,391.70","30,274.50","30,499.35","30,133.95","34.39M","0.15%"
"29-11-2022","30,345.65","30,242.40","30,568.35","30,228.10","13.31M","0.12%"
"28-11-2022","30,309.65","30,207.75","30,619.65","30,152.85","18.37M","-0.08%"
"25-11-2022","30,334.60","30,233.90","30,400.35","29,981.15","18.60M","0.52%"
"24-11-2022","30,178.65","29,507.55","30,258.00","29,464.75","20.84M","2.63%"
"23-11-2022","29,405.65","29,574.65","29,592.05","29,365.25","13.14M","-0.14%"
"22-11-2022","29,446.90","29,195.70","29,478.00","29,020.35","14.96M","0.81%"
"21-11-2022","29,209.55","29,520.15","29,576.15","29,153.90","12.98M","-1.55%"
"18-11-2022","29,669.25","29,739.20","29,890.50","29,398.95","14.96M","-0.04%"
"17-11-2022","29,681.40","29,810.45","29,838.60","29,610.10","13.95M","-0.90%"
"16-11-2022","29,951.50","29,920.65","30,125.20","29,812.90","18.11M","0.29%"
"15-11-2022","29,865.30","29,789.85","29,926.15","29,531.65","17.02M","0.05%"
"14-11-2022","29,849.30","29,709.75","29,945.15","29,610.55","21.68M","0.87%"
"11-11-2022","29,591.95","29,182.35","29,733.15","29,163.75","37.81M","3.81%"
"10-11-2022","28,505.75","28,287.85","28,667.85","28,284.65","14.48M","-0.42%"
"09-11-2022","28,626.80","28,940.40","28,940.40","28,505.30","14.03M","-0.40%"
"07-11-2022","28,741.30","28,815.95","28,944.20","28,480.65","16.29M","0.17%"
"04-11-2022","28,693.05","28,756.75","28,757.95","28,425.60","15.74M","-0.36%"
"03-11-2022","28,795.75","28,866.35","28,969.20","28,643.50","16.62M","-1.18%"
"02-11-2022","29,138.65","29,299.40","29,307.00","29,023.50","15.59M","-0.45%"
"01-11-2022","29,270.65","28,924.25","29,296.15","28,874.65","21.46M","1.89%"
"31-10-2022","28,727.60","28,588.70","28,843.15","28,573.25","15.96M","1.45%"
"28-10-2022","28,318.35","28,567.65","28,629.55","28,267.20","13.85M","-0.89%"
"27-10-2022","28,572.20","28,787.10","28,827.45","28,403.30","22.33M","-0.52%"
"25-10-2022","28,722.85","28,687.90","28,820.15","28,544.65","16.47M","0.66%"
"24-10-2022","28,534.30","28,632.85","28,663.65","28,504.55","3.83M","0.70%"
"21-10-2022","28,336.95","28,428.40","28,476.15","28,207.30","14.68M","-0.34%"
"20-10-2022","28,432.20","27,905.60","28,462.25","27,901.05","19.70M","1.33%"
"19-10-2022","28,060.35","28,370.50","28,376.70","28,007.05","15.25M","-0.90%"
"18-10-2022","28,315.20","28,342.50","28,402.95","28,211.55","24.09M","1.06%"
"17-10-2022","28,019.15","27,903.35","28,128.85","27,798.70","19.04M","0.23%"
"14-10-2022","27,954.05","28,221.05","28,371.30","27,842.70","44.87M","1.63%"
"13-10-2022","27,506.20","27,625.75","27,705.25","27,346.50","61.31M","-0.68%"
"12-10-2022","27,694.65","27,609.65","27,752.00","27,416.70","20.55M","0.82%"
"11-10-2022","27,469.50","28,065.15","28,313.30","27,400.05","36.38M","-1.99%"
"10-10-2022","28,027.60","27,259.40","28,097.60","27,259.40","23.41M","1.06%"
"07-10-2022","27,733.60","27,874.85","27,972.75","27,656.65","14.94M","-0.70%"
"06-10-2022","27,928.75","27,734.85","28,009.30","27,726.05","22.15M","1.57%"
"04-10-2022","27,496.95","27,163.35","27,530.80","27,106.50","22.49M","2.87%"
"03-10-2022","26,729.10","26,950.05","27,011.50","26,597.55","16.73M","-0.93%"
"30-09-2022","26,981.15","26,713.05","27,091.00","26,453.00","27.57M","0.60%"
"29-09-2022","26,819.05","27,273.90","27,300.00","26,721.95","24.97M","-0.92%"
"28-09-2022","27,067.65","26,778.85","27,243.20","26,773.80","22.56M","0.24%"
"27-09-2022","27,004.15","26,922.50","27,101.10","26,682.15","27.43M","0.97%"
"26-09-2022","26,743.65","26,431.90","27,049.20","26,186.70","31.60M","0.57%"
"23-09-2022","26,592.35","26,715.65","27,063.50","26,560.95","27.88M","-0.71%"
"22-09-2022","26,782.65","26,659.05","27,009.05","26,552.45","27.28M","-0.23%"
"21-09-2022","26,843.25","26,896.80","27,020.50","26,805.45","25.95M","-0.66%"
"20-09-2022","27,020.60","27,079.15","27,370.35","26,969.55","19.63M","0.78%"
"19-09-2022","26,810.15","26,882.65","27,034.00","26,506.90","22.63M","0.39%"
"16-09-2022","26,706.45","27,530.60","27,575.55","26,632.95","50.18M","-3.71%"
"15-09-2022","27,734.35","28,232.85","28,265.75","27,684.40","28.07M","-1.43%"
"14-09-2022","28,137.65","28,215.75","28,284.05","28,040.30","43.30M","-3.36%"
"13-09-2022","29,116.85","29,334.05","29,344.90","29,062.60","18.12M","-0.05%"
"12-09-2022","29,131.20","28,975.90","29,296.20","28,932.05","23.67M","1.42%"
"09-09-2022","28,724.05","28,343.80","28,848.40","28,127.45","21.54M","2.21%"
"08-09-2022","28,102.40","28,109.70","28,206.60","27,959.65","19.79M","0.97%"
"07-09-2022","27,832.40","27,500.50","27,917.80","27,487.70","17.89M","0.32%"
"06-09-2022","27,742.80","27,884.85","27,967.10","27,580.35","21.15M","-0.34%"
"05-09-2022","27,836.60","27,727.00","27,978.80","27,669.40","20.04M","0.33%"
"02-09-2022","27,745.80","28,083.30","28,085.35","27,717.15","16.97M","-0.36%"
"01-09-2022","27,846.80","27,987.35","28,020.00","27,710.05","28.43M","-1.98%"
"30-08-2022","28,407.90","27,971.95","28,466.80","27,831.35","30.14M","2.63%"
"29-08-2022","27,678.95","27,648.10","27,773.10","27,333.05","35.91M","-3.53%"
"26-08-2022","28,691.60","28,862.35","29,067.55","28,638.95","14.90M","0.29%"
"25-08-2022","28,608.65","29,061.55","29,081.75","28,561.80","18.21M","-0.87%"
"24-08-2022","28,859.85","28,981.35","29,120.30","28,762.45","13.49M","-0.34%"
"23-08-2022","28,957.85","29,041.60","29,188.90","28,714.15","25.30M","-1.77%"
"22-08-2022","29,478.90","29,847.35","29,881.75","29,430.95","19.87M","-1.86%"
"19-08-2022","30,036.10","30,095.45","30,474.65","29,943.90","25.52M","0.06%"
"18-08-2022","30,018.90","30,148.80","30,166.10","29,857.65","22.28M","-0.79%"
"17-08-2022","30,256.90","29,917.35","30,328.15","29,784.15","22.06M","1.16%"
"16-08-2022","29,909.00","30,130.90","30,141.35","29,826.25","","0.08%"
"12-08-2022","29,885.90","30,184.95","30,195.00","29,819.15","15.07M","-1.15%"
"11-08-2022","30,233.70","30,164.20","30,388.90","30,073.95","18.76M","1.79%"
"10-08-2022","29,701.15","30,013.45","30,013.45","29,456.80","19.57M","-0.89%"
"08-08-2022","29,967.70","29,999.15","30,036.75","29,694.15","15.23M","-0.02%"
"05-08-2022","29,973.55","29,891.85","30,080.20","29,799.20","20.18M","0.64%"
"04-08-2022","29,782.90","29,694.05","29,972.35","29,278.15","30.92M","1.24%"
"03-08-2022","29,416.95","29,002.30","29,453.35","28,929.90","25.60M","1.35%"
"02-08-2022","29,024.65","29,131.10","29,153.05","28,871.20","21.44M","-0.67%"
"01-08-2022","29,220.00","29,376.65","29,376.65","28,928.95","16.49M","0.23%"
"29-07-2022","29,152.30","28,983.25","29,355.00","28,909.15","31.46M","1.71%"
